YearForWkMon,WeekNoMon,CustomerForPlan1,Zone Manager,Forecast_PlanningUnit_Chicken_BB,Forecast_PlanningUnit_Chicken_Other,Forecast_PlanningUnit_Chicken_Thighs,Forecast_PlanningUnit_Chicken_Whole,Forecast_PlanningUnit_Chicken_Wings,Forecast_PlanningUnit_Pork_Belly,Forecast_PlanningUnit_Pork_Ground,Forecast_PlanningUnit_Pork_Hip,Forecast_PlanningUnit_Pork_Neck,Forecast_PlanningUnit_Pork_Rib,Forecast_PlanningUnit_Pork_Shoulder,Forecast_PlanningUnit_Pork_Sirloin,Forecast_PlanningUnit_Pork_Whole,Forecast_BaseUnit_Chicken_BB,Forecast_BaseUnit_Chicken_Other,Forecast_BaseUnit_Chicken_Thighs,Forecast_BaseUnit_Chicken_Whole,Forecast_BaseUnit_Chicken_Wings,Forecast_BaseUnit_Pork_Belly,Forecast_BaseUnit_Pork_Ground,Forecast_BaseUnit_Pork_Hip,Forecast_BaseUnit_Pork_Neck,Forecast_BaseUnit_Pork_Rib,Forecast_BaseUnit_Pork_Shoulder,Forecast_BaseUnit_Pork_Sirloin,Forecast_BaseUnit_Pork_Whole,Order_PlanningUnit_Chicken_BB,Order_PlanningUnit_Chicken_Other,Order_PlanningUnit_Chicken_Thighs,Order_PlanningUnit_Chicken_Whole,Order_PlanningUnit_Chicken_Wings,Order_PlanningUnit_Pork_Belly,Order_PlanningUnit_Pork_Ground,Order_PlanningUnit_Pork_Hip,Order_PlanningUnit_Pork_Neck,Order_PlanningUnit_Pork_Rib,Order_PlanningUnit_Pork_Shoulder,Order_PlanningUnit_Pork_Sirloin,Order_PlanningUnit_Pork_Whole,Order_BaseUnit_Chicken_BB,Order_BaseUnit_Chicken_Other,Order_BaseUnit_Chicken_Thighs,Order_BaseUnit_Chicken_Whole,Order_BaseUnit_Chicken_Wings,Order_BaseUnit_Pork_Belly,Order_BaseUnit_Pork_Ground,Order_BaseUnit_Pork_Hip,Order_BaseUnit_Pork_Neck,Order_BaseUnit_Pork_Rib,Order_BaseUnit_Pork_Shoulder,Order_BaseUnit_Pork_Sirloin,Order_BaseUnit_Pork_Whole,Weigth_KG_Chicken_BB,Weigth_KG_Chicken_Other,Weigth_KG_Chicken_Thighs,Weigth_KG_Chicken_Whole,Weigth_KG_Chicken_Wings,Weigth_KG_Pork_Belly,Weigth_KG_Pork_Ground,Weigth_KG_Pork_Hip,Weigth_KG_Pork_Neck,Weigth_KG_Pork_Rib,Weigth_KG_Pork_Shoulder,Weigth_KG_Pork_Sirloin,Weigth_KG_Pork_Whole,Quantity_Chicken_BB,Quantity_Chicken_Other,Quantity_Chicken_Thighs,Quantity_Chicken_Whole,Quantity_Chicken_Wings,Quantity_Pork_Belly,Quantity_Pork_Ground,Quantity_Pork_Hip,Quantity_Pork_Neck,Quantity_Pork_Rib,Quantity_Pork_Shoulder,Quantity_Pork_Sirloin,Quantity_Pork_Whole,Price_KG_Chicken_BB,Price_KG_Chicken_Other,Price_KG_Chicken_Thighs,Price_KG_Chicken_Whole,Price_KG_Chicken_Wings,Price_KG_Pork_Belly,Price_KG_Pork_Ground,Price_KG_Pork_Hip,Price_KG_Pork_Neck,Price_KG_Pork_Rib,Price_KG_Pork_Shoulder,Price_KG_Pork_Sirloin,Price_KG_Pork_Whole
2024,8,CPFT ภาคกลาง ตะวันตก,WEST,18704,836,15780,11749,13528,21811,6834,23728,2332,5282,4951,6493,1712,18704,7524,15780,70743.75,13528,21811,6834,23728,2332,5282,4951,6493,189785,19345,794,22407,3389.6406,5909,19837,8233,16379,3135,4465,5811,11004,1865.337995,19345,7146,22407,15879.9,5909,19837,8233,16379,3135,4465,5811,11004,209265,42088,11884,40244,31265.5,12349,37019.87,20384.64,43800.13,8283.96,12003.72,17573.34,21137.2,299597.08,8972,1609,23585,6620,11087,38471.81,19936.64,43347.18,9244.96,11734.59,17443.04,21089.74,34512.52,62.5620804,55.00245288,68.09570172,62.61037278,79.17677545,147.4563987,93.69718916,94.58140809,134.8020838,132.4500397,94.49562519,101.4515054,79.96459271
2024,8,CPFT ภาคตะวันออก,EAST,11140,0,12871,19688,2725,57741,6670,31109,4553,9036,7532,5568,3555,11140,0,12871,148160.2,2725,57741,6670,31109,4553,9036,7532,5568,398194.9973,16295,0,17223,9996.1049,3185,29440.5,7610,20636,5960,7856,8780,8615,3077.001194,16295,0,17223,69861.2,3185,29440.5,7610,20636,5960,7856,8780,8615,342315,30960,0,36325,113134.5,6178,39139.21,12341.02,36774.64,10652.43,10559.73,16314.99,16675.29,590759.741,6465,0,8277,17157,1386,40602.71,11862.02,36774.64,11565.43,10365.03,16314.99,16924.29,44179.9181,62.44678844,0,74.67827254,58.17594942,101.1980819,151.3917662,99.92788684,93.48244415,129.8816176,116.0476802,95.55728015,99.61313836,77.32743914
2024,8,CPFT ภาคอีสานบน,UPPER NORTHEAST,22271,75,22209,16549,6091,29839,14581,30673,4774,9820,11300,11522,738,22271,675,22209,83702.07,6091,29839,14581,30673,4774,9820,11300,11522,62590,32124,1,32167,16307.3825,4301,42246,16565,34888,6055,10242,12085,15955,646.5478994,32124,9,32167,80707.85,4301,42246,16565,34888,6055,10242,12085,15955,55755,46873,308.028,58893,88681.2,5876,70383.86,29680,77037.34,11669.43,21453.07,24417.36,32372.61,97636.59,10132,42,12881,17172.3565,2337,65313.48,29407,57664.56,12045.43,18560.92,20015.18,26173.97,8136.85,62.43650438,54.10300362,67.97427436,69.31064555,96.24946052,133.5993384,89.88275472,95.96359181,125.2150653,108.3374193,94.78546329,100.0211033,78.94151393
2024,8,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,124442,274,92455,8962,7269,52244,18555,48426,4264,10457,23475,19879,1183,124442,2466,92455,52929,7269,52244,18555,48426,4264,10457,23475,19879,112000,118192,213,86585,8757.8095,7179,53401,18760,57534,5177,11792,28795,24853,1221.283599,118192,1917,86585,51442,7179,53401,18760,57534,5177,11792,28795,24853,114035,252266,3315.2,179126,95735.54,15098,101033.25,38514.55,122109.53,10017.49,22018.37,50559.87,49051.12,186179.49,51367,432,38266,16628,3481,92618.08,37098.55,88047.1989,10302.49,17811.13,39991.22,36941.35,7513.3,61.00631647,55.77051158,68.20288395,63.90984205,98.56486886,132.4419027,89.84733302,94.75549607,128.5303165,111.4056522,93.54935228,98.72529659,79.4899305
2024,9,CPFT BKK,BKK,26351,0,27289,13550,3134,41991.8,10584,15008,9070,11295,4514,9270.8,3659,26351,0,27289,31151.5,3134,41991.8,10584,15008,9070,11295,4514,9270.8,435660.0005,31839,0,126330,11262.0019,12981,46726.6,13304,16804,13364.6,6007,5157,16930.75,3660.428495,31839,0,126330,28024.4,12981,46726.6,13304,16804,13364.6,6007,5157,16930.75,434780,46050,0,135914,47358,20091,61089.92,12243.11,32880.86,35364.19,10883.67,6375.91,22797.25,817999.38,12855,0,72082,14987,17883,63596.32,8999.11,32883.86,30188.82,9897.67,6453.91,23101.25,29424.9348,69.50960065,0,66.01293303,58.89138562,80.41869444,130.8863811,91.67466518,92.34284353,129.3029149,107.4866015,95.11121863,100.5366121,71.17121425
2024,9,CPFT ภาคเหนือบน,UPPER NORTH,38886,855,17489,8314,3374,23720,3105,23700,4650,5620,11922,2972,2554,38886,1724.55,17489,60591.9,3374,23720,3105,23700,4650,5620,11922,2972,266545,41163,1470.1339,21312,10583.3199,4407,31819.1,4395,27041,6552,5520,13451,3824,2529.662546,41163,3279.45,21312,74415.19,4407,31819.1,4395,27041,6552,5520,13451,3824,261475,71404,4440.18,38893,97085.43,8955,59453.48,7675.4,48039.08,13104.8,10977.67,25242.69,8039.03,423596.05,20673,2491,9741,14373,2454,60878.48,5979.57,48075.08,14029.8,10977.67,25228.79,8079.03,26427.9,65.08188155,84.03082983,73.33919034,65.33124322,95.4578727,122.7938385,92.97860177,92.83103069,126.5587159,113.9848092,88.54758071,101.4915357,81.11416726
2024,9,CPFT ภาคเหนือล่าง,LOWER NORTH,25240,244,16277,9691,3944,21586,2425,25049,1993,3515,14807,4024,1749,25240,2196,16277,71389.7,3944,21586,2425,25049,1993,3515,14807,4024,189300,25315,102,20218,12574.9722,4144,18833,2365,28075,3445,4310,23448,4916,1876.3819,25315,918,20218,92717.2,4144,18833,2365,28075,3445,4310,23448,4916,205080,40654,2348.78,43756,136265.79,7087,35168.79,4828.06,59637.9,6084.88,8116.68,38846.18,10826.53,349718.21,9697,943,10386,19224,4175,36305.79,3978.53,59637.9,6797.88,8002.79,38846.18,10886.53,4274.6,65.02135165,77.84363372,74.38005645,64.78838981,89.09779455,137.1400549,92.4893829,85.18003484,131.9229369,116.9242129,81.98378708,98.86101087,76.8018219
2024,9,CPFT ภาคใต้,SOUTH,14161,0,10821,27251.82406,3947,19338,8250,14950,3529,4950,7376,6107,2486,14161,0,10821,223809.5602,3947,19338,8250,14950,3529,4950,7376,6107,236020,31342,0,51074,64240.96067,5955,45574,9490,19624,19772,6050,10131,7505,3908,31342,0,51074,295629,5955,45574,9490,19624,19772,6050,10131,7505,375900,40233,0,61724,430108.08,8914,58057.63,20470,45229.65,22449.48,10755.57,19252.31,13844.61,555775.95,15321,0,24148,82619,2282,59570.63,15438,45229.65,12831.48,10755.57,19252.31,14638.61,6971,74.33881391,0,66.08384826,59.33803796,81.81736594,133.6390853,89.22792379,88.06150435,117.7556269,133.8005647,89.04287589,110.9581794,80.3290339
2024,9,CPFT ภาคกลาง ตะวันตก,WEST,20761,259,16981,2823,11937,17485,9045,18439,2822,5154,6479,8827,1482,20761,2331,16981,15808.65,11937,17485,9045,18439,2822,5154,6479,8827,163360,25537,817,20928,3616.1563,7549,19916,9468,21260,3234,4677,7767,10836,1675.727591,25537,7353,20928,19686.5,7549,19916,9468,21260,3234,4677,7767,10836,185145,38498,11460,36594,31556.55,10537,37098.04,21678.85,47921.2,8812.87,12908.97,19505.12,20061.96,321053.07,7762,1576,20219,6658,9303,38657.41,21188.84,47509.03,9768.87,12630.15,19408.73,20053.94,52845.57,64.55918489,54.97094503,69.0815161,62.85825225,80.45219227,142.3862026,90.88439516,91.00593996,130.2523616,127.7079496,91.67309558,100.6975241,77.64546226
2024,9,CPFT ภาคตะวันออก,EAST,17913,0,18068,8214,3205,41115.5,7546,21413,4907,11698,10735,7565,3230,17913,0,18068,56652.7,3205,41115.5,7546,21413,4907,11698,10735,7565,361584.997,19411,0,21233,10071.0898,3578,27433,8430,22836,7072.5,8400,11430,9538,3445.573188,19411,0,21233,64952.5,3578,27433,8430,22836,7072.5,8400,11430,9538,384080,32566,0,38654,111607.2,6677,36599.29,12481.07,37134.61,10345.71,10810.98,16585.185,16810.29,605304.958,6845,0,8724,17456,1913,38006.29,12000.07,37134.61,11097.71,10590.38,16585.185,17149.29,57391.584,64.86232267,0,74.36959694,58.4833819,99.77912985,149.2238942,97.36269807,90.55114676,126.250182,112.0001683,93.02660115,98.70743039,75.03286484
2024,9,CPFT ภาคอีสานบน,UPPER NORTHEAST,31026,210,25047,21614,6041,33388,15518,31882,4967,10000,12760,12534,691,31026,1890,25047,102227.66,6041,33388,15518,31882,4967,10000,12760,12534,60615,38946,24,29190,15754.9473,2707,32365,14990,42353,5965,11054,11925,18173,662.2902994,38946,216,29190,77283.9,2707,32365,14990,42353,5965,11054,11925,18173,57155,39306,458.31,47980,91185.4,5039,83545.74,29759,82528.73,12967.76,24504.43,23931.15,32679.08,109154.11,8431,62,10473,18077.3565,1166,76210.72,29619,59200.91,13373.76,21156.38,18923.89,25755.44,7198.1,65.97255483,54.05072986,70.07267695,70.5130284,100.4857333,128.2614849,87.13164992,92.71577631,122.4940067,100.3147904,91.4411447,96.6073439,76.15266416
2024,9,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,138093,286,111360,9428,8447,58471,20125,52717,4664,11451,27845,20861,1161,138093,2574,111360,56211,8447,58471,20125,52717,4664,11451,27845,20861,108370,144391,222,101682,8859.738,8160,58515,22210,66368,5544,12449,24464,28663,1225.6664,144391,1998,101682,53738,8160,58515,22210,66368,5544,12449,24464,28663,113100,240917,3561.5,183418,99662.68,15724,110433.35,41984.6,131685.42,14035.63,27428.82,48510.59,49628.7,196025.45,48993,471,38153,17120,3638,100361.8214,40276.6,93124.9089,14395.63,22991.71,35746.68,36612.42,6419.5,64.09611812,55.67718658,68.97934707,64.08381171,98.64725706,128.7753211,86.91236382,91.69966151,124.1060793,102.0064943,90.38965224,95.59270986,76.56033066
2024,10,CPFT BKK,BKK,28460,0,27354,13519,3521,27139.5,11069,14785,11995,7765,4516,12078.5,3627,28460,0,27354,31742.4,3521,27139.5,11069,14785,11995,7765,4516,12078.5,430915.0007,27556,0,53163,13954.16,7767,40554.8,12587,19317,24744.6,6232,4333,10035.85,4815.366895,27556,0,53163,33644,7767,40554.8,12587,19317,24744.6,6232,4333,10035.85,574080,43560,0,79006,56401.3,9645,47560.96,13136.04,34486.5,31181.57,10458.98,6537.82,18444.63,851295.02,11571,0,36941,15087,7513,50144.46,9991.04,34489.5,30926.95,9555.98,6615.82,18932.23,28936.1082,71.75563017,0,67.55836304,56.64812017,84.42148782,128.5252508,89.10345584,90.12159918,129.8036035,104.4842231,92.53128566,102.2114393,69.30647151
2024,10,CPFT ภาคเหนือบน,UPPER NORTH,20666,797,22913,9413,3514,25132,3605,22909,5352,6177,11694,3679,2541,20666,2066.2,22913,67723,3514,25132,3605,22909,5352,6177,11694,3679,263690,34708,1185.6847,18429,8223.7585,5204,31987.1,3950,28855,7441,6192,14327,5327,2609.613733,34708,2615.3,18429,58399.06,5204,31987.1,3950,28855,7441,6192,14327,5327,273335.105,55966,3665.6,43412,92793.29,9036,51024.3,6995.73,48432.97,13579.54,11424.48,26643.51,8506.45,428669.22,12965,2076,10464,13843,2436,52134.3,5463.66,48468.97,14318.54,11424.48,26629.61,8556.45,28666.5,67.60643373,82.16477521,73.7918693,65.638097,96.42369411,122.4702191,90.69225942,90.03942583,122.4970868,108.9254469,85.30043489,99.26782853,79.49648755
2024,10,CPFT ภาคเหนือล่าง,LOWER NORTH,23381,197,19868,10535,4587,16112,2180,25387,2396,3505,16191,3992,1935,23381,1773,19868,78418.15,4587,16112,2180,25387,2396,3505,16191,3992,210620,22553,845.9075,24376,10937.6071,4062,22507,2890,33353,3161,4230,21803,6556,2042.0649,22553,1947.15,24376,80084.65,4062,22507,2890,33353,3161,4230,21803,6556,226197,37627,3364.57,38257,131956.57,6113,37161.44,6063.17,69032.83,6203.16,8321.76,42955.28,11685.8,372717.52,8444,1882,8757,18568,3305,38166.44,5044.9,69032.83,6783.16,8207.69,42955.28,11765.8,4453.6,67.29507694,83.96620965,74.35544188,65.16421251,89.94723213,133.216338,87.90916468,81.50378928,127.2143133,117.5864793,79.5136705,97.02282514,74.98977284
2024,10,CPFT ภาคใต้,SOUTH,13879,0,9721,25342.00014,3992,24152,8210,13603,4054,5000,7955,6379,3001,13879,0,9721,216500.0003,3992,24152,8210,13603,4054,5000,7955,6379,288745,19392,0,19465,62345.77587,4869,39018,12155,27324,7651,5545,9842,8282,3482.0476,19392,0,19465,298815,4869,39018,12155,27324,7651,5545,9842,8282,338020,27524,0,30560,463756.93,9022,51516.16,19755,47257.21,19190.17,11092.92,18898.57,13235.94,512532.47,8932,0,8158,86109,2456,53129.16,15287,47257.21,11187.17,11092.92,18898.57,14082.94,6382,74.24152558,0,67.690375,59.3658818,82.36524607,136.2261077,86.44683371,84.90660896,113.4821541,134.2087151,85.91494595,111.1073569,77.81228259
2024,10,CPFT ภาคกลาง ตะวันตก,WEST,19969,866,26245,3606,24579,15462,8388,17479,2971,4745,6290,9714,1557,19969,7794,26245,17040.8,24579,15462,8388,17479,2971,4745,6290,9714,173290,15753,760,19815,3381.8314,3486,17244,9418,20542,3615,5264,7560,9982,1863.402689,15753,6840,19815,16672.8,3486,17244,9418,20542,3615,5264,7560,9982,207135,30450,10635.4,31529,29719.15,5309,33613.72,21580.78,49767.52,9900.54,13483.1,20947.36,17349.68,324390.34,6126,1501,16489,5976,4129,35242.55,21102.8,49614.1,10755.54,13334.12,20920.6,17394.69,59520.34,68.15589787,54.95513192,69.82751118,63.47304549,84.2959126,140.8623984,88.46454021,88.37237258,123.9124755,121.1437014,89.1398434,101.3951733,75.61428389
2024,10,CPFT ภาคตะวันออก,EAST,17461,0,18183,9233,3325,28762.5,7570,21148,6352,9010,9385,8650,3209,17461,0,18183,62965.7,3325,28762.5,7570,21148,6352,9010,9385,8650,358054.9969,16858,0,20162,10866.1647,3580,21093,8015,21191,5836,7545,9690,9590,3169.287089,16858,0,20162,74718,3580,21093,8015,21191,5836,7545,9690,9590,357905,33429,0,46049,121169,6692,39017.12,13284.23,38711.24,9439.29,10817.25,15785.925,16643.42,612511.906,7008,0,10197,18357,1902,40323.12,12702.23,38711.24,10227.29,10658.35,15785.925,16807.42,56767.041,67.64397559,0,73.06685161,58.97149882,100.1066572,145.7347416,95.2687382,87.41563923,124.9648946,107.6596316,90.50524249,98.32950139,73.27850932
2024,10,CPFT ภาคอีสานบน,UPPER NORTHEAST,29543,1,28684,13307,2178,24149,15140,28983,5823,9180,10570,13371,640,29543,9,28684,66522.25,2178,24149,15140,28983,5823,9180,10570,13371,55255,27209,5,21206,11132.2894,2708,58434,16215,41110,7501,14364,13008,19580,793.0101996,27209,45,21206,59051.11,2708,58434,16215,41110,7501,14364,13008,19580,69380,32708,338.982,39213,85833.59,5113,116104.59,31904,79569.11,18287.94,26249.94,24066.16,31788.78,112878.52,7033,46,8655,17078,1178,113166.53,31740,70883.15,18584.94,25058.19,22234.22,29298.45,6049.2,69.27382598,54.09237069,72.04135746,71.32435204,100.4042147,122.8729688,84.98182203,90.29498244,119.1372221,95.44970503,89.6030181,96.77353299,73.68541712
2024,10,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,117546,273,85041,8908,7170,37131,18580,45514,5015,9103,24090,19978,1214,117546,2457,85041,52429,7170,37131,18580,45514,5015,9103,24090,19978,113770,110660,252,89718,9579.4238,7839,65187,21870,68051,9190,17492,25665,33409,1379.252399,110660,2268,89718,56395,7839,65187,21870,68051,9190,17492,25665,33409,129215,182994,4386.3,171681,99373.6,15947,113432.5,41965.85,136410.16,18546.25,30707.09,49447.64,49763.49,199224.88,37217,572,36000,17618,3676,109031.5814,40085.85,121883.32,18946.25,29107.09,43920.59,45275.58,7368.78,68.01165191,55.81192121,70.16430362,64.35024262,98.64697373,126.1400369,84.80082281,89.23808307,120.7333261,96.45924215,88.70376766,96.06925479,74.27128303
2024,11,CPFT BKK,BKK,36226,0,57497,12840,5837,45109,12967,16576,13805,6471,5327,15242,3831,36226,0,57497,28373.05,5837,45109,12967,16576,13805,6471,5327,15242,455015.0015,28442,0,39312,22022.1425,2691,33627.5,13578,17627,14241.6,4994,4665,9715.2,4010.385496,28442,0,39312,48338.1,2691,33627.5,13578,17627,14241.6,4994,4665,9715.2,477925,42040,0,75124,66609.4,4483,54801.94,13223.48,33747.69,24179.54,11941.73,6891.21,18058.72,862541.89,10849,0,30723,17527,2433,57462.14,10177.48,33753.69,29676.37,10958.73,6978.21,18751.52,28343.6081,74.20285442,0,68.60256709,56.53762502,92.53747491,124.6766819,87.45955074,88.18402948,129.3753446,96.22078711,90.35681107,105.4424948,68.17458788
2024,11,CPFT ภาคเหนือบน,UPPER NORTH,32605,945,24388,9591,4340,25716,3965,27098,6035,5646,13394,3946,2588,32605,2271.7,24388,68377,4340,25716,3965,27098,6035,5646,13394,3946,267815,26768,1017.0335,28325,7528.6073,4550,23517.8,3735,29454,7188.6,5610,15884,4372.6,2549.895551,26768,2348.99,28325,54450.5,4550,23517.8,3735,29454,7188.6,5610,15884,4372.6,267480,48150,3146.9,47194,89884.64,8670,47608.26,6794.75,51864.42,12841.01,10772.3,28476.07,9012.55,437607.7,11018,2212,12145,13324,2355,48378.26,5420.39,51882.42,13300.01,10772.3,28476.07,9058.55,27002.8,71.47119938,88.55202898,74.14499216,66.39268467,97.95683391,121.7025506,89.96331285,88.75386807,120.7550699,105.3103562,84.64767645,99.33207472,77.92059872
2024,11,CPFT ภาคเหนือล่าง,LOWER NORTH,22823,112,20380,11797,4055,19557,2270,27716,3371,4540,22847,4881,1979,22823,1008,20380,87112.2,4055,19557,2270,27716,3371,4540,22847,4881,216840,16991,1125.023,14850,9939.7314,4278,20112,3565,38652,3831,4490,27505,5887,2066.1433,16991,2291.27,14850,75187.4,4278,20112,3565,38652,3831,4490,27505,5887,229890,30588,4178.21,30877,133907.89,5288,40105.45,6952.86,73242.1,6680.73,9347.54,46051.69,11022.35,378921.39,6429,2259,7329,18758,2614,41275.45,5840.83,73242.1,7265.73,9225.26,46051.69,11142.35,4064,70.40217406,84.05322854,75.24837258,66.02274743,93.05168116,130.3386802,86.0437676,79.99871235,124.667243,112.5849603,78.26403852,96.84577155,73.44423285
2024,11,CPFT ภาคใต้,SOUTH,22936,0,10219,25641.00014,5382,24277,8295,12103,3373,4875,5605,5299,2950,22936,0,10219,220431.5004,5382,24277,8295,12103,3373,4875,5605,5299,288090,25128,0,15786,70797.46046,5460,32610,8900,24919,13116,6210,10134,9043,2962,25128,0,15786,373009.2,5460,32610,8900,24919,13116,6210,10134,9043,288430,20470,0,37968,507331.75,7652,61656.9,18195,44594.68,26334.4,13555.37,20151.2,12720.19,496619.06,5336,0,12978,111378.2952,2134,63182.9,13699,44594.68,19417.4,13555.37,20151.2,13862.19,6297,73.54395457,0,66.43968236,58.16719407,82.61078803,129.0070114,86.47276724,84.24261728,108.2159548,126.1520357,85.21160427,113.3189834,76.73233236
2024,11,CPFT ภาคกลาง ตะวันตก,WEST,22889,837,20267,3947,14891,18886,10433,22463,3340,5182,8051,12011,1666,22889,7533,20267,19855.95,14891,18886,10433,22463,3340,5182,8051,12011,184665,17547,741,25012,2929.4726,2717,13045,9540,23242,4040,5594,9332,11166,1739.298689,17547,6669,25012,16775.7,2717,13045,9540,23242,4040,5594,9332,11166,192460,27358,9819.5,29832,41552.1,4217,41048.46,22518.32,53668.51,11287.57,20309.48,21990.71,16943.14,321092.4,5504,1407,13858,10071,3137,42870.46,22022.34,53668.51,12208.57,20205.48,21990.71,17028.14,58485.63,71.46402332,54.93785121,71.37003587,60.3950402,86.08904434,137.8230874,87.10715986,86.91078213,119.70536,103.2480039,87.48058021,103.6023771,74.1940395
2024,11,CPFT ภาคตะวันออก,EAST,18564,0,20591,9628,3753,24950,8470,22563,6922,8505,10875,8878,3483,18564,0,20591,65839.5,3753,24950,8470,22563,6922,8505,10875,8878,389399.9969,17196,0,27612,10424.1104,3332,27521,8655,24582,6248,7285,10396,9672,3506.858588,17196,0,27612,72687.65,3332,27521,8655,24582,6248,7285,10396,9672,392165,31600,0,61731,130434.5,6777,50282.15,13531.18,41284.97,9994.13,11462.6,16723.95,16976.01,637890.856,6551,0,13439,19721,1487,51697.15,12952.18,41284.97,10819.13,11303,16723.95,17179.01,58260.7986,71.07681867,0,72.12350974,59.89004987,102.377158,138.126956,93.99674012,85.72218292,122.2889846,104.958355,89.24928501,99.96260664,72.1921901
2024,11,CPFT ภาคอีสานบน,UPPER NORTHEAST,33310,0,24788,14843,2707,29121,14210,34886,5745,10330,10815,17016,665,33310,0,24788,72829.57,2707,29121,14210,34886,5745,10330,10815,17016,57580,20007,0,18790,9018.3968,2680,67730,16735,37817,11114,15750,11650,16344,701.3464,20007,0,18790,48547.5,2680,67730,16735,37817,11114,15750,11650,16344,60410,28225,0,38122,78253.85,5364,110210.86,33079.1,75895.78,20583.98,27230.5,24916.34,30946.16,110336.05,6074,0,8136,15650,1632,110620.86,32892.1,75895.78,20943.98,27205.29,24916.34,30881.16,5554.95,71.31803366,0,73.2017667,71.23744825,98.63189784,122.1780951,83.66259088,89.59412789,115.4300121,92.02221847,88.54603445,99.23471539,72.23048686
2024,11,CPFT ภาคอีสานล่าง,LOWER NORTHEAST,138729,222,99217,8767,8156,47784,21030,53851,5264,10856,21315,25620,1148,138729,1998,99217,53457,8156,47784,21030,53851,5264,10856,21315,25620,105255,80690,320,84964,9388.2383,8461,58984,22075,73268,10186,16286,23250,28207,1299.366,80690,2880,84964,53404,8461,58984,22075,73268,10186,16286,23250,28207,120415,139525,4288.4,168128,98017.72,15830,115757.79,42483.1,128577.96,20232.42,31812.44,46061.27,49942.82,193393.29,28424,568,34924,17504,3696,116057.79,40719.1,128562.4,20532.42,31800.68,46061.27,50219.82,7898.51,71.16074445,55.94539455,71.06991066,64.82097594,98.63026721,124.3225939,83.49596028,88.62074931,116.2737092,93.90941751,88.03705912,98.39017661,72.99766683
2024,12,CPFT BKK,BKK,125766,0,29696,16093,10647,42404.8,13651,18258,24986,6571,5513,10433.1,4003,125766,0,29696,36525.7,10647,42404.8,13651,18258,24986,6571,5513,10433.1,476525.0006,24553,15,51009,15714.8442,2522,40133.3,12531,18456,22168.6,7304,4937.75,9728.6,4541.067195,24553,135,51009,42707.3,2522,40133.3,12531,18456,22168.6,7304,4937.75,9728.6,541605,43090,117.3,93770,69501.3,5829,73153.73,13177.49,36789.81,30311.97,13431.02,6878.21,16404.52,992444.51,11850,15,35160,18427,3975,75709.53,10239.49,36795.81,31249.73,12365.02,6956.21,17081.22,41115.2281,76.12952123,59.74987212,67.37293569,58.88331945,88.38389947,122.3017283,87.71382031,88.32635559,125.1304267,89.06576567,90.15185346,107.2096745,67.96290087
2024,12,CPFT ภาคเหนือบน,UPPER NORTH,29862,573,19089,8675,4589,27725,3875,27312,7300,5475,13977,5056,2555,29862,1702.4,19089,59427,4589,27725,3875,27312,7300,5475,13977,5056,270110,23294,1300.6644,22323,7555.7202,4674,28550,3642,30010,7061,5742,16649,4770,2641.536205,23294,1937.99,22323,53425,4674,28550,3642,30010,7061,5742,16649,4770,279277,36427,3539.02,37779,85852.24,8659,55219.51,7267.5,52924.45,13071.08,10859.3,29526.23,8701.14,451280.15,8726,2348,10544,13143,2393,56255.51,5770.16,52942.45,13554.08,10859.3,29526.23,8748.14,25263.5,73.95121064,86.79767563,75.69513513,67.98921309,99.55739693,119.0431232,90.12314276,88.87356392,121.0990132,103.7836039,85.1789304,100.5913237,76.34757126
2024,12,CPFT ภาคเหนือล่าง,LOWER NORTH,24577,843,24540,11229,4328,23646,2910,34767,3299,4630,22652,6101,2072,24577,1916.95,24540,83863.15,4328,23646,2910,34767,3299,4630,22652,6101,229815,15002,1207.5384,17027,10823.5,3415,24492,3820,40210.78,3809,5270,26609,5702,2033.6551,15002,2801.4,17027,80284.9,3415,24492,3820,40210.78,3809,5270,26609,5702,226060,27553,4761.76,35534,139219.09,5195,53687.84,7220.35,73590.17,7500.46,11346.81,45591.22,11300.81,362281.92,5786,2420,8798,19645,2641,55022.84,6264.08,73590.17,8265.46,11191.76,45591.22,11405.81,3896,72.80214096,83.59112387,75.21346795,68.12238997,94.58416169,123.9085271,86.17008178,80.68853163,125.2508126,101.9229026,78.9426293,97.32070091,72.64332192
2024,12,CPFT ภาคใต้,SOUTH,14555,0,9979,30216.00011,4475,23115,8815,16408,5078,5090,6816,6471,3133,14555,0,9979,253987.5003,4475,23115,8815,16408,5078,5090,6816,6471,306120,14142,0,24053,83972.28762,5016,43622,10260,24334,15075,8875,11775,7362,3391,14142,0,24053,378487.2,5016,43622,10260,24334,15075,8875,11775,7362,320140,18106,0,43709,486429.08,7588,79940.85,20110,43043.61,24116,15180.62,22076.91,12916.15,548584.12,4886,0,16903,111090.2952,2036,81530.85,14842,43043.61,23811,15180.62,22076.91,14058.15,7085,75.29557992,0,63.11589444,56.91139452,82.69237612,123.0265912,87.38374888,85.66727884,108.7603869,118.6677,86.43571587,113.6523895,76.2037641
